"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.138395792E0,2.829116821E-2,-3.754043427E0,2.863994293E0,4.721875237E0
3.148382792E0,7.315287781E-1,-2.931503906E0,3.363505554E-1,3.040062697E0
3.158369792E0,2.152074738E0,-2.371518402E0,-7.852670288E-1,3.297297304E0
3.168356792E0,4.231251068E0,-2.388433228E0,4.932243347E-1,4.883786352E0
3.178343792E0,5.204826508E0,-2.392325134E0,2.950963440E0,6.443727473E0
3.188330792E0,5.077591095E0,-2.545157318E0,3.115471344E0,6.478110743E0
3.198316792E0,3.793860626E0,-3.524121552E0,2.256108398E0,5.648259579E0
3.208303792E0,1.667382660E0,-4.617447968E0,2.277513885E0,5.411844433E0
3.218290792E0,7.045848083E-1,-6.082750854E0,4.784650269E0,7.771047285E0
3.228277792E0,1.451980591E-2,-7.685318298E0,1.169233566E1,1.399196346E1
3.238264792E0,1.088237000E0,-7.253316650E0,1.911988998E1,2.047840461E1
