"Time (s)"	"Gyroscope x (rad/s)"	"Gyroscope y (rad/s)"	"Gyroscope z (rad/s)"	"Absolute (rad/s)"
6.405522417E0	2.339785844E-1	4.679494500E-1	-5.868259907E0	5.891536048E0
6.415469417E0	2.382159382E-1	4.364727139E-1	-5.857254505E0	5.878323367E0
6.425416417E0	2.373323143E-1	4.570128918E-1	-5.834578037E0	5.857259452E0
6.435363417E0	2.628251612E-1	4.418977499E-1	-5.795974731E0	5.818734723E0
6.445310417E0	2.659812868E-1	4.858974516E-1	-5.757237434E0	5.783824449E0
6.455257417E0	2.572938204E-1	5.346416831E-1	-5.719501019E0	5.750194235E0
6.465204417E0	2.259974033E-1	5.913065672E-1	-5.701192379E0	5.736228101E0
6.475151417E0	2.020244449E-1	6.291918755E-1	-5.682538033E0	5.720833399E0
6.485097417E0	2.040236741E-1	6.567806005E-1	-5.656625271E0	5.698280080E0
6.495044417E0	2.230934352E-1	6.707125306E-1	-5.629509449E0	5.673711538E0
6.504991417E0	2.571986914E-1	6.836112738E-1	-5.605477333E0	5.652862255E0
6.514938417E0	2.912421525E-1	6.751531959E-1	-5.605989456E0	5.654004918E0
6.524885417E0	2.856585681E-1	6.583238840E-1	-5.608907223E0	5.654629200E0
6.534832417E0	2.664537430E-1	6.887735128E-1	-5.617918491E0	5.666252264E0
6.544779417E0	2.786180079E-1	7.522073388E-1	-5.616284370E0	5.673278946E0
6.554726417E0	3.194833696E-1	7.408152819E-1	-5.611667633E0	5.669364209E0
6.564673417E0	3.542485535E-1	6.480011344E-1	-5.652118206E0	5.700161201E0
6.574620417E0	3.938132524E-1	6.377789974E-1	-5.635827541E0	5.685455391E0
6.584566417E0	4.027332366E-1	6.662841439E-1	-5.623936176E0	5.677568735E0
6.594513417E0	3.777946234E-1	6.705173850E-1	-5.641544819E0	5.693799284E0
6.604460417E0	3.559553623E-1	6.079592109E-1	-5.700515747E0	5.743883565E0
6.614407417E0	3.476074040E-1	5.452607274E-1	-5.749734402E0	5.785981840E0
6.624354417E0	3.812053204E-1	5.680259466E-1	-5.725072861E0	5.765798317E0
6.634301417E0	3.811643720E-1	6.021077633E-1	-5.704952240E0	5.749286921E0
6.644248417E0	3.676986396E-1	5.566226244E-1	-5.754550934E0	5.793089632E0
6.654195417E0	3.294907510E-1	5.171021819E-1	-5.804287910E0	5.836584358E0
6.664142417E0	2.967447639E-1	5.259103179E-1	-5.821275711E0	5.852511429E0
6.674089417E0	2.735129595E-1	5.337565541E-1	-5.824527264E0	5.855324350E0
6.684035417E0	2.643985450E-1	5.218261480E-1	-5.834352016E0	5.863605765E0
6.693982417E0	2.519285381E-1	5.096197724E-1	-5.859367371E0	5.886880862E0
6.703929417E0	2.676859498E-1	5.061835051E-1	-5.884814262E0	5.912606567E0
6.713876417E0	3.013148010E-1	5.348381400E-1	-5.890008926E0	5.921912495E0
6.723823417E0	3.480373025E-1	5.957720876E-1	-5.850923538E0	5.891466761E0
6.733770417E0	3.692477345E-1	5.940466523E-1	-5.861470699E0	5.903056333E0
6.743717417E0	3.790697455E-1	5.704566240E-1	-5.898447990E0	5.938080778E0
6.753664417E0	3.678621352E-1	5.731602907E-1	-5.927140713E0	5.966140486E0
6.763611417E0	3.640812635E-1	5.990688801E-1	-5.933690071E0	5.974957452E0
6.773558417E0	3.478391171E-1	6.210766435E-1	-5.912448883E0	5.955147357E0
6.783504417E0	3.410376608E-1	6.296179295E-1	-5.942594528E0	5.985578932E0
6.793451417E0	3.213499784E-1	5.805058479E-1	-6.012319088E0	6.048820849E0
6.803398875E0	3.616992533E-1	5.369580984E-1	-6.027253628E0	6.061925160E0
6.813345875E0	3.842053115E-1	5.764436722E-1	-6.025834560E0	6.065524147E0
6.823292875E0	3.543880284E-1	5.913874507E-1	-6.042413712E0	6.081619312E0
6.833239875E0	3.729682267E-1	5.395219326E-1	-6.080809116E0	6.116079522E0
6.843186875E0	3.692991734E-1	5.723000765E-1	-6.095818043E0	6.133751451E0
6.853133875E0	3.672684729E-1	5.791066289E-1	-6.132536411E0	6.170757932E0
6.863080875E0	3.259556592E-1	5.818310380E-1	-6.177080154E0	6.212977843E0
6.873027875E0	2.996863127E-1	6.119418740E-1	-6.189545631E0	6.226938242E0
6.882973875E0	3.129435182E-1	5.933554173E-1	-6.234458447E0	6.270444675E0
6.892920875E0	3.495427370E-1	5.538839102E-1	-6.287066936E0	6.321089951E0
6.902867875E0	3.752150834E-1	5.570184588E-1	-6.295883179E0	6.331603345E0
6.912814875E0	3.628484905E-1	5.494996309E-1	-6.317174911E0	6.351402029E0
6.922761875E0	3.436726630E-1	5.169289112E-1	-6.380151272E0	6.410277424E0
6.932708875E0	3.312615156E-1	4.936578572E-1	-6.424067974E0	6.451517775E0
6.942655875E0	3.204677105E-1	5.224990845E-1	-6.441885471E0	6.470980859E0
6.952602875E0	3.251778185E-1	5.532736182E-1	-6.435671329E0	6.467589796E0
6.962549875E0	3.451688290E-1	5.461403131E-1	-6.459327698E0	6.491557985E0
6.972495875E0	3.561025858E-1	5.327254534E-1	-6.482231617E0	6.513826233E0
6.982442875E0	3.677784204E-1	5.203159451E-1	-6.484881401E0	6.516108995E0
6.992389875E0	3.761133552E-1	5.068283677E-1	-6.479354858E0	6.510021170E0
7.002336875E0	3.717282116E-1	5.039513707E-1	-6.474146843E0	6.504362090E0
7.012283875E0	3.445535004E-1	5.263857245E-1	-6.437427044E0	6.468096010E0
7.022230875E0	3.200979531E-1	4.944554865E-1	-6.461717606E0	6.488508561E0
7.032177875E0	3.081819117E-1	4.597013593E-1	-6.465250015E0	6.488895067E0
7.042124875E0	2.744324803E-1	4.795837104E-1	-6.452734947E0	6.476349436E0
7.052071875E0	2.771953344E-1	4.663958549E-1	-6.439230442E0	6.462046969E0
7.062018875E0	2.638787329E-1	5.263864398E-1	-6.391375065E0	6.418441391E0
7.071964875E0	2.590969801E-1	5.838057995E-1	-6.340396404E0	6.372486722E0
7.081911875E0	2.539682686E-1	6.577841640E-1	-6.282830238E0	6.322272985E0
7.091858875E0	2.712711692E-1	6.722309589E-1	-6.265359402E0	6.307155535E0
7.101805875E0	2.961445451E-1	6.705867052E-1	-6.263566017E0	6.306318052E0
7.111752875E0	3.066439927E-1	6.933615208E-1	-6.224314690E0	6.270316905E0
7.121699875E0	3.093806803E-1	7.293133736E-1	-6.192267895E0	6.242739469E0
7.131646875E0	3.088323176E-1	7.415140867E-1	-6.176533699E0	6.228546305E0
7.141593875E0	2.989333570E-1	7.469743490E-1	-6.161808014E0	6.214113761E0
7.151540875E0	2.953399420E-1	6.767769456E-1	-6.202841282E0	6.246638511E0
7.161486875E0	2.880868316E-1	6.665956974E-1	-6.198564053E0	6.240956670E0
7.171433875E0	2.959021628E-1	6.744908094E-1	-6.168470860E0	6.212288523E0
7.181380875E0	2.970933914E-1	6.241011620E-1	-6.192654610E0	6.231110484E0
7.191327875E0	2.911824882E-1	5.812833905E-1	-6.206102848E0	6.240063316E0
7.201274875E0	2.856700122E-1	5.775924921E-1	-6.205266476E0	6.238633863E0
7.211221875E0	2.849779129E-1	5.525562167E-1	-6.210634232E0	6.241675123E0
7.221168875E0	2.890506983E-1	5.278391838E-1	-6.223381519E0	6.252410899E0
7.231115875E0	2.921431661E-1	5.339183211E-1	-6.218209267E0	6.247923086E0
7.241062875E0	2.909005284E-1	5.385817289E-1	-6.224699020E0	6.254723918E0
7.251009875E0	2.818801105E-1	5.337381363E-1	-6.233959675E0	6.263113125E0
7.260956875E0	2.652191222E-1	5.502779484E-1	-6.234983444E0	6.264835637E0
7.270902875E0	2.408333272E-1	5.577194095E-1	-6.237577915E0	6.267091022E0
7.280849875E0	2.221320719E-1	5.797994137E-1	-6.215783596E0	6.246717196E0
7.290796875E0	2.528812289E-1	5.988003612E-1	-6.180075169E0	6.214164455E0
7.300743875E0	2.457234561E-1	5.713759065E-1	-6.196974277E0	6.228108914E0
7.310690875E0	2.449454814E-1	5.554447174E-1	-6.189774990E0	6.219471967E0
7.320637875E0	2.204723656E-1	5.476341844E-1	-6.198853016E0	6.226900511E0
7.330584875E0	2.009870857E-1	5.417991281E-1	-6.177697182E0	6.204666355E0
7.340531875E0	1.817654520E-1	5.234425068E-1	-6.162932873E0	6.187792202E0
7.350478875E0	1.853639781E-1	4.950646758E-1	-6.159911633E0	6.182552884E0
7.360425875E0	2.660156786E-1	4.900720417E-1	-6.103043556E0	6.128464375E0
7.370371875E0	2.710535228E-1	5.649873614E-1	-6.052322865E0	6.084676884E0
7.380318875E0	2.900772691E-1	5.521107316E-1	-6.032826424E0	6.064978626E0
7.390265875E0	2.615409493E-1	5.677757263E-1	-6.033233643E0	6.065532221E0
7.400212875E0	2.815820575E-1	5.886312127E-1	-5.998560429E0	6.033945838E0
7.410159875E0	2.801954150E-1	6.382566094E-1	-5.929490089E0	5.970321071E0
7.420106875E0	3.043697476E-1	6.474208236E-1	-5.898042202E0	5.941270612E0
7.430053875E0	3.144034445E-1	6.110206246E-1	-5.891759396E0	5.931696596E0
7.440000875E0	2.888967395E-1	6.076304317E-1	-5.876640320E0	5.915029798E0
7.449947875E0	2.599098384E-1	6.024641395E-1	-5.852201462E0	5.888869001E0
7.459893875E0	2.136656493E-1	6.062812209E-1	-5.843342304E0	5.878595003E0
7.469840875E0	2.157569975E-1	5.677419901E-1	-5.844511509E0	5.875984754E0
7.479787875E0	2.425318807E-1	5.508879423E-1	-5.836438179E0	5.867393787E0
7.489734875E0	2.399912328E-1	5.636569858E-1	-5.801913738E0	5.834167294E0
7.499681875E0	2.359530777E-1	5.733149648E-1	-5.770016670E0	5.803228091E0
7.509628875E0	2.507887483E-1	5.398488641E-1	-5.780201912E0	5.810771544E0
7.519575875E0	2.583015263E-1	5.180010796E-1	-5.782399178E0	5.811298052E0
7.529522875E0	2.578516901E-1	5.365037322E-1	-5.747306347E0	5.778049324E0
7.539469875E0	2.581094801E-1	5.631363988E-1	-5.710982800E0	5.744481495E0
7.549416875E0	2.732621431E-1	5.550771952E-1	-5.701096058E0	5.734568785E0
7.559362875E0	2.915143669E-1	5.549538732E-1	-5.671413422E0	5.705951685E0
7.569309875E0	2.968166471E-1	5.657812953E-1	-5.623451233E0	5.659630055E0
7.579256875E0	2.764030099E-1	5.571707487E-1	-5.609540939E0	5.643915965E0
7.589203875E0	2.321428657E-1	5.706843138E-1	-5.597773075E0	5.631574762E0
7.599150875E0	2.010509968E-1	5.979172587E-1	-5.571683407E0	5.607279424E0
7.609097875E0	1.955267936E-1	6.282885671E-1	-5.533957481E0	5.572940216E0
7.619044875E0	2.633159757E-1	6.448949575E-1	-5.480286121E0	5.524378769E0
7.628991875E0	2.854431272E-1	6.229163408E-1	-5.487367630E0	5.529982464E0
7.638938875E0	2.837839723E-1	6.825716496E-1	-5.464880943E0	5.514649683E0
7.648884875E0	2.439628094E-1	7.705091238E-1	-5.433173656E0	5.492957140E0
7.658831875E0	2.426139265E-1	7.949926257E-1	-5.462711334E0	5.525585029E0
7.668778875E0	2.739880979E-1	8.312025666E-1	-5.465866566E0	5.535491351E0
7.678725875E0	3.285360336E-1	9.070286155E-1	-5.434721470E0	5.519677010E0
7.688672875E0	3.889876008E-1	9.330996871E-1	-5.402729511E0	5.496496389E0
7.698619875E0	4.387508929E-1	7.685725689E-1	-5.462944508E0	5.534163788E0
7.708566875E0	4.169917703E-1	5.592111349E-1	-5.624402046E0	5.667494826E0
7.718513875E0	3.678979874E-1	6.005082130E-1	-5.626976490E0	5.670875017E0
7.728460875E0	3.701979518E-1	5.695258379E-1	-5.664835930E0	5.705416051E0
7.738407875E0	3.777789176E-1	4.611274302E-1	-5.736596107E0	5.767485615E0
7.748353875E0	3.755072355E-1	4.058476090E-1	-5.763144016E0	5.789606802E0
7.758300875E0	3.788058162E-1	4.234465957E-1	-5.736917496E0	5.764982499E0
7.768247875E0	3.367697299E-1	4.422579706E-1	-5.768122673E0	5.794846429E0
7.778194875E0	3.048743904E-1	4.679295123E-1	-5.783286095E0	5.810189711E0
7.788141875E0	3.023850024E-1	5.047029257E-1	-5.803618431E0	5.833365120E0
7.798088875E0	3.461199701E-1	5.307358503E-1	-5.810558319E0	5.845003640E0
7.808036292E0	3.763085902E-1	5.616188049E-1	-5.786914825E0	5.826268706E0
7.817983292E0	3.781717420E-1	5.399318933E-1	-5.807923794E0	5.845213350E0
7.827930292E0	3.744632304E-1	5.065806508E-1	-5.838652134E0	5.872538242E0
7.837877292E0	3.298667371E-1	5.417207479E-1	-5.845169544E0	5.879479606E0
7.847823292E0	3.004204631E-1	5.502666235E-1	-5.884361267E0	5.917664517E0
7.857770292E0	3.118656576E-1	5.498951077E-1	-5.905042171E0	5.938785050E0
7.867717292E0	3.627858460E-1	5.744135380E-1	-5.908503056E0	5.947434139E0
7.877664292E0	3.879790604E-1	6.082381010E-1	-5.897576809E0	5.941539662E0
7.887611292E0	3.817076385E-1	5.956100225E-1	-5.941005707E0	5.982975917E0
7.897558292E0	3.453030288E-1	5.810462236E-1	-5.994920731E0	6.032903402E0
7.907505292E0	3.197030723E-1	5.913964510E-1	-6.013562679E0	6.051024369E0
7.917452292E0	3.222221732E-1	5.753719807E-1	-6.037779331E0	6.073685808E0
7.927399292E0	3.507245779E-1	5.418612361E-1	-6.068168163E0	6.102400035E0
7.937345292E0	3.651022017E-1	5.226175189E-1	-6.095945835E0	6.129191163E0
7.947292292E0	3.653933406E-1	5.200698972E-1	-6.126414776E0	6.159297281E0
7.957239292E0	3.617320359E-1	5.353904963E-1	-6.153172970E0	6.187004982E0
7.967186292E0	3.703418076E-1	5.681341887E-1	-6.175797462E0	6.212922324E0
7.977133292E0	3.766178191E-1	6.029515266E-1	-6.196097851E0	6.236747558E0
7.987080292E0	3.830650151E-1	6.318463087E-1	-6.201794624E0	6.245656501E0
7.997027292E0	3.748320937E-1	6.639083624E-1	-6.222986221E0	6.269516004E0
8.006974292E0	3.523479104E-1	6.453518867E-1	-6.258977890E0	6.302018116E0
8.016921292E0	3.413040340E-1	5.836392641E-1	-6.323324203E0	6.359367281E0
8.026867292E0	3.181113303E-1	5.627211332E-1	-6.356290340E0	6.389074799E0
8.036814292E0	3.023533821E-1	5.769070387E-1	-6.367251396E0	6.400478860E0
8.046761292E0	3.174977303E-1	5.695375204E-1	-6.394408226E0	6.427568308E0
8.056708292E0	3.408046365E-1	5.393984914E-1	-6.435841084E0	6.467391204E0
8.066655292E0	3.544394970E-1	5.345869660E-1	-6.464709759E0	6.496451558E0
8.076602292E0	3.758507669E-1	5.685428381E-1	-6.440582752E0	6.476543132E0
8.086549292E0	4.068543017E-1	5.093497038E-1	-6.465176105E0	6.497958881E0
8.096496292E0	4.150006473E-1	4.340932965E-1	-6.449172497E0	6.477074063E0
8.106443292E0	3.587596714E-1	4.094445407E-1	-6.488974094E0	6.511769201E0
8.116390292E0	2.803309262E-1	4.197781384E-1	-6.492113590E0	6.511707762E0
8.126336292E0	2.196319103E-1	4.840872586E-1	-6.479060650E0	6.500831143E0
8.136283292E0	2.319828421E-1	5.382985473E-1	-6.431932449E0	6.458586254E0
8.146230292E0	2.796869278E-1	6.092097163E-1	-6.378049374E0	6.413179794E0
8.156177292E0	3.541103005E-1	6.204677224E-1	-6.359217644E0	6.399220526E0
8.166124292E0	3.987542391E-1	6.552830338E-1	-6.307231903E0	6.353705618E0
8.176071292E0	3.835307956E-1	7.128959894E-1	-6.247611046E0	6.299838120E0
8.186018292E0	3.265476823E-1	7.528505921E-1	-6.262159348E0	6.315699256E0
8.195965292E0	2.755651772E-1	7.577952743E-1	-6.301285267E0	6.352667618E0
8.205912292E0	2.647828460E-1	7.756537199E-1	-6.289192200E0	6.342372362E0
8.215859292E0	3.142465353E-1	7.452089787E-1	-6.234371662E0	6.286610957E0
8.225805292E0	3.543894887E-1	6.546936631E-1	-6.270924568E0	6.314959275E0
8.235752292E0	3.467984200E-1	5.620278716E-1	-6.287688255E0	6.322275545E0
8.245699292E0	2.917814255E-1	5.394160151E-1	-6.292973042E0	6.322785441E0
8.255646292E0	2.732119858E-1	4.587603211E-1	-6.342922211E0	6.365356863E0
8.265593292E0	2.820209265E-1	3.825790584E-1	-6.353942871E0	6.371694637E0
8.275540292E0	3.122541904E-1	3.687018454E-1	-6.318881989E0	6.337326985E0
8.285487292E0	2.619364262E-1	4.109858871E-1	-6.304153442E0	6.322963760E0
8.295434292E0	2.237357795E-1	4.913755357E-1	-6.284010887E0	6.307162630E0
8.305381292E0	2.299332321E-1	5.325061083E-1	-6.260238647E0	6.287051771E0
8.315327292E0	2.881483436E-1	5.907363892E-1	-6.195638180E0	6.230403791E0
8.325274292E0	3.036195040E-1	6.561395526E-1	-6.137853622E0	6.180287292E0
8.335221292E0	2.402706295E-1	6.871525645E-1	-6.174820423E0	6.217581192E0
8.345168292E0	2.244532853E-1	7.755191922E-1	-6.112677574E0	6.165763247E0
8.355115292E0	2.629561722E-1	7.377704382E-1	-6.099402905E0	6.149485097E0
8.365062292E0	3.472809196E-1	6.882542968E-1	-6.079029083E0	6.127715121E0
8.375009292E0	3.405891955E-1	6.544321775E-1	-6.072422504E0	6.117074264E0
8.384956292E0	2.724927366E-1	6.697756052E-1	-6.059122086E0	6.102115379E0
8.394903292E0	2.158390433E-1	5.913977027E-1	-6.133383751E0	6.165608970E0
8.404850292E0	2.293247432E-1	5.551999807E-1	-6.131906509E0	6.161259149E0
8.414796292E0	3.123781085E-1	5.103856325E-1	-6.071740150E0	6.101155795E0
8.424743292E0	3.243812323E-1	4.930050075E-1	-6.035437584E0	6.064221628E0
8.434690292E0	2.880511880E-1	4.707644284E-1	-6.050964832E0	6.076081635E0
8.444637292E0	2.070815265E-1	4.984228611E-1	-6.058720112E0	6.082713005E0
8.454584292E0	1.704587936E-1	5.149936080E-1	-6.059346199E0	6.083580441E0
8.464531292E0	2.352260053E-1	5.162738562E-1	-5.999430180E0	6.026195520E0
8.474478292E0	2.826558352E-1	5.939289927E-1	-5.887247562E0	5.923877939E0
8.484425292E0	3.068597913E-1	5.908628106E-1	-5.865987301E0	5.903650464E0
8.494372292E0	2.637653053E-1	5.813720822E-1	-5.895018578E0	5.929486459E0
8.504318292E0	2.643112540E-1	6.098395586E-1	-5.859507561E0	5.897083481E0
8.514265292E0	2.901769280E-1	6.578488946E-1	-5.781777382E0	5.826312514E0
8.524212292E0	3.425724506E-1	6.221197844E-1	-5.756958008E0	5.800599487E0
8.534159292E0	3.317815959E-1	6.208981872E-1	-5.752110481E0	5.795029644E0
8.544106292E0	3.107047975E-1	5.992951393E-1	-5.758091927E0	5.797526608E0
8.554053292E0	2.705331445E-1	5.843750238E-1	-5.757131100E0	5.793033821E0
8.564000292E0	2.512364089E-1	5.610423088E-1	-5.742453575E0	5.775262874E0
8.573947292E0	2.627649605E-1	5.387617350E-1	-5.722620487E0	5.753928647E0
8.583894292E0	2.759561539E-1	5.063348413E-1	-5.712457657E0	5.741489289E0
8.593841292E0	2.729606032E-1	5.172578096E-1	-5.692445755E0	5.722412237E0
8.603787292E0	2.706638873E-1	5.449564457E-1	-5.659424782E0	5.692040524E0
8.613734292E0	2.643559277E-1	5.606288910E-1	-5.628225803E0	5.662253483E0
8.623681292E0	2.576543689E-1	5.512269139E-1	-5.617615223E0	5.650472341E0
8.633628292E0	2.296160907E-1	5.537075996E-1	-5.607882023E0	5.639827696E0
8.643575292E0	2.006142735E-1	5.908606052E-1	-5.571407795E0	5.606241803E0
8.653522292E0	1.871679723E-1	6.181843281E-1	-5.571478844E0	5.608793116E0
8.663469292E0	2.391946912E-1	6.536943316E-1	-5.522911549E0	5.566604203E0
8.673416292E0	3.173225224E-1	6.502271891E-1	-5.504106522E0	5.551457248E0
8.683363292E0	3.549253047E-1	6.520724893E-1	-5.493939877E0	5.543874626E0
8.693309292E0	3.053167164E-1	7.511042356E-1	-5.476361752E0	5.536055808E0
8.703256292E0	2.781993747E-1	7.841963172E-1	-5.489668369E0	5.552370445E0
8.713203292E0	2.991683185E-1	7.840197682E-1	-5.527110100E0	5.590450316E0
8.723150292E0	3.454053104E-1	7.733016014E-1	-5.517564774E0	5.582187853E0
8.733097292E0	4.107212126E-1	7.254355550E-1	-5.481974125E0	5.544996751E0
8.743044292E0	4.351735711E-1	5.913843513E-1	-5.558633804E0	5.606917269E0
8.752991292E0	3.945925832E-1	5.213413239E-1	-5.638965607E0	5.676744947E0
8.762938292E0	3.371298015E-1	5.111159086E-1	-5.653233528E0	5.686294514E0
8.772885292E0	3.268899322E-1	4.617573917E-1	-5.689827442E0	5.717885382E0
8.782832292E0	3.508013487E-1	4.364749491E-1	-5.701113701E0	5.728548629E0
8.792778292E0	3.614403903E-1	4.787222743E-1	-5.676301956E0	5.707908380E0
8.802725500E0	3.475933075E-1	5.001669526E-1	-5.691809177E0	5.724306054E0
8.812672500E0	3.110624552E-1	4.879020452E-1	-5.741440773E0	5.770524275E0
8.822619500E0	2.890933156E-1	5.262438059E-1	-5.757919788E0	5.789140504E0
8.832566500E0	3.119661212E-1	5.674983263E-1	-5.740899086E0	5.777309021E0
8.842513500E0	3.471589983E-1	5.854224563E-1	-5.739985943E0	5.780197008E0
8.852460500E0	3.578412235E-1	5.810998678E-1	-5.770522594E0	5.810736477E0
8.862407500E0	3.438774347E-1	5.713549852E-1	-5.809022427E0	5.847173656E0
8.872354500E0	3.279860914E-1	5.808611512E-1	-5.844616413E0	5.882560290E0
8.882301500E0	3.246264458E-1	5.825365186E-1	-5.864243031E0	5.902040109E0
8.892247500E0	3.500785530E-1	5.636110306E-1	-5.892697334E0	5.929932062E0
8.902194500E0	3.590704799E-1	5.337126255E-1	-5.931379318E0	5.966158009E0
8.912141500E0	3.494119942E-1	5.081790090E-1	-5.977605820E0	6.009334904E0
8.922088500E0	3.302032053E-1	5.139849782E-1	-6.020600319E0	6.051515753E0
8.932035500E0	3.246494234E-1	5.179104805E-1	-6.051454067E0	6.082246694E0
8.941982500E0	3.288300037E-1	5.343384743E-1	-6.066819191E0	6.099175508E0
8.951929500E0	3.573774993E-1	5.476731658E-1	-6.075140953E0	6.110237489E0
8.961876500E0	3.746071756E-1	5.328183174E-1	-6.108515739E0	6.143141740E0
8.971823500E0	3.827628493E-1	5.482130051E-1	-6.124257565E0	6.160647337E0
8.981769500E0	3.896609545E-1	5.791407228E-1	-6.115458965E0	6.155166772E0
8.991716500E0	3.852680624E-1	5.781220794E-1	-6.133305550E0	6.172527325E0
9.001663500E0	3.761909306E-1	5.698230267E-1	-6.152101040E0	6.189876017E0
9.011610500E0	3.485025764E-1	5.715269446E-1	-6.164835453E0	6.201071944E0
9.021557500E0	3.260065913E-1	5.885077119E-1	-6.195501804E0	6.231922996E0
9.031504500E0	2.990551293E-1	6.109565496E-1	-6.219217300E0	6.256306075E0
9.041451500E0	3.080781698E-1	6.287365556E-1	-6.230604172E0	6.269820584E0
9.051398500E0	3.325323761E-1	6.488987803E-1	-6.239062309E0	6.281524171E0
9.061345500E0	3.524954319E-1	6.417572498E-1	-6.262028217E0	6.304688953E0
9.071292500E0	3.480274379E-1	6.268323660E-1	-6.307454586E0	6.348072563E0
9.081238500E0	3.506727815E-1	6.117001176E-1	-6.348999500E0	6.388031237E0
9.091185500E0	3.515646756E-1	6.086239219E-1	-6.380661964E0	6.419257582E0
9.101132500E0	3.565050364E-1	5.870483518E-1	-6.418719769E0	6.455360956E0
9.111079500E0	3.690791726E-1	5.683324337E-1	-6.461463928E0	6.496902130E0
9.121026500E0	3.929682970E-1	5.729952455E-1	-6.492527485E0	6.529598822E0
9.130973500E0	4.100087881E-1	6.002407074E-1	-6.501545429E0	6.542055417E0
9.140920500E0	4.121613801E-1	6.178643107E-1	-6.523527145E0	6.565671308E0
9.150867500E0	4.031412601E-1	6.076100469E-1	-6.560966015E0	6.601362579E0
9.160814500E0	3.882177770E-1	5.988646746E-1	-6.603131294E0	6.641588276E0
9.170760500E0	3.821819723E-1	6.250931025E-1	-6.614121914E0	6.654578359E0
9.180707500E0	3.821837604E-1	6.410893202E-1	-6.616065979E0	6.658031915E0
9.190654500E0	3.968788087E-1	6.324796081E-1	-6.633815765E0	6.675706319E0
9.200601500E0	4.045162499E-1	6.291372180E-1	-6.642290592E0	6.684270442E0
9.210548500E0	3.958021104E-1	6.214936376E-1	-6.655216217E0	6.695880566E0
9.220495500E0	3.796505630E-1	6.101218462E-1	-6.677245617E0	6.715801683E0
9.230442500E0	3.620926142E-1	6.117786169E-1	-6.684145451E0	6.721843835E0
9.240389500E0	3.608169556E-1	6.164901853E-1	-6.688402653E0	6.726438810E0
9.250336500E0	3.673608899E-1	6.192145944E-1	-6.685681820E0	6.724338044E0
9.260282500E0	3.660136461E-1	6.247027516E-1	-6.681601048E0	6.720715146E0
9.270229500E0	3.509891629E-1	6.093605161E-1	-6.699660301E0	6.736465081E0
9.280176500E0	3.223359287E-1	5.946446061E-1	-6.705173969E0	6.739203263E0
9.290123500E0	2.810564041E-1	5.824329257E-1	-6.723655701E0	6.754684804E0
9.300070500E0	2.606432736E-1	5.781721473E-1	-6.729948997E0	6.759765636E0
9.310017500E0	2.664686739E-1	5.603801012E-1	-6.718174458E0	6.746769557E0
9.319964500E0	2.989094257E-1	5.365978479E-1	-6.701708794E0	6.729798277E0
9.329911500E0	2.780052125E-1	5.278347135E-1	-6.700843811E0	6.727347483E0
9.339858500E0	2.456147373E-1	5.389326215E-1	-6.678580284E0	6.704790048E0
9.349805500E0	2.486728430E-1	5.501464009E-1	-6.667823315E0	6.695100223E0
9.359751500E0	2.977462113E-1	5.389932990E-1	-6.635350704E0	6.663861159E0
9.369698500E0	3.496868908E-1	6.256347299E-1	-6.559157372E0	6.598200146E0
9.379645500E0	3.815350235E-1	6.864249706E-1	-6.494823456E0	6.542131146E0
9.389592500E0	3.610840738E-1	6.568870544E-1	-6.527410984E0	6.570310226E0
9.399539500E0	3.682174087E-1	7.250437140E-1	-6.454010487E0	6.505038340E0
9.409486500E0	3.832123578E-1	7.197368145E-1	-6.407691002E0	6.459363496E0
9.419433500E0	4.165908098E-1	6.526984572E-1	-6.394561291E0	6.441271402E0
9.429380500E0	3.575708866E-1	6.402450204E-1	-6.358119488E0	6.400269842E0
9.439327500E0	2.859787345E-1	6.424919963E-1	-6.337259293E0	6.376161474E0
9.449273500E0	2.527779043E-1	5.788142085E-1	-6.350554466E0	6.381885661E0
9.459220500E0	2.995973229E-1	5.347943902E-1	-6.296824455E0	6.326591643E0
9.469167500E0	3.373761177E-1	5.426374078E-1	-6.216487408E0	6.249239449E0
9.479114500E0	3.501811326E-1	5.190391541E-1	-6.170581341E0	6.202265921E0
9.489061500E0	3.357153833E-1	5.411372185E-1	-6.135021687E0	6.167983901E0
9.499008500E0	2.985964715E-1	5.690014362E-1	-6.096912384E0	6.130682108E0
9.508955500E0	2.814214826E-1	6.002749205E-1	-6.063732624E0	6.099867324E0
9.518902500E0	2.509248555E-1	6.170010567E-1	-6.019443512E0	6.056183103E0
9.528849500E0	2.248580903E-1	6.334479451E-1	-5.970676422E0	6.008393662E0
9.538795500E0	1.964117289E-1	5.947965384E-1	-5.975596905E0	6.008337445E0
9.548742500E0	1.637983918E-1	5.511500239E-1	-5.997673035E0	6.025170379E0
9.558689500E0	1.401474923E-1	5.370794535E-1	-5.975500107E0	6.001224640E0
9.568636500E0	1.195434108E-1	5.443983674E-1	-5.963424683E0	5.989415176E0
9.578583500E0	1.918620616E-1	4.413299561E-1	-6.000445366E0	6.019711602E0
9.588530500E0	2.529752254E-1	4.486357868E-1	-5.965725422E0	5.987917029E0
9.598477500E0	3.034200370E-1	5.137262344E-1	-5.878232479E0	5.908434263E0
9.608424500E0	3.185798228E-1	5.834152699E-1	-5.858929634E0	5.896517865E0
